sounder,date (dd/mm/yyyy),time (hh:mm:ss),latitude (dd;mm;ss.sss h),longitude  (dd;mm;ss.sss h),depth,range (m),time,lat,lon,unnamed: 10,unnamed: 11,unique_id,platform_name,raster_val,has_reference,tid_value,transit_id,outlier,outlier_reason
EA600-18kHz,11/27/22,6:36:59 PM,31;56;28.988 S,40;07;39.436 E,-4965.87,4973.37,2022-11-27 18:36:59,-31.94138556,40.12762111,,,unknown_vessel,unknown,-4988.0,True,40.0,unknown_vessel_T009,False,
EA600-18kHz,11/27/22,6:37:10 PM,31;56;30.342 S,40;07;36.487 E,-4960.92,4968.93,2022-11-27 18:37:10,-31.94176167,40.12680194,,,unknown_vessel,unknown,-4989.0,True,40.0,unknown_vessel_T009,False,
EA600-18kHz,11/27/22,6:37:30 PM,31;56;33.051 S,40;07;30.538 E,-4959.79,4967.46,2022-11-27 18:37:30,-31.94251417,40.12514944,,,unknown_vessel,unknown,-4989.0,True,40.0,unknown_vessel_T009,False,
EA600-18kHz,11/27/22,6:37:50 PM,31;56;35.669 S,40;07;24.557 E,-4954.57,4962.77,2022-11-27 18:37:50,-31.94324139,40.12348806,,,unknown_vessel,unknown,-4989.0,True,40.0,unknown_vessel_T009,False,
EA600-18kHz,11/27/22,6:39:10 PM,31;56;46.538 S,40;07;01.029 E,-4956.87,4965.25,2022-11-27 18:39:10,-31.94626056,40.1169525,,,unknown_vessel,unknown,-4991.0,True,40.0,unknown_vessel_T009,False,
EA600-18kHz,11/27/22,6:39:30 PM,31;56;49.298 S,40;06;55.179 E,-4958.17,4965.62,2022-11-27 18:39:30,-31.94702722,40.1153275,,,unknown_vessel,unknown,-4991.0,True,40.0,unknown_vessel_T009,False,
EA600-18kHz,11/27/22,6:39:40 PM,31;56;50.654 S,40;06;52.230 E,-4949.6,4958.31,2022-11-27 18:39:40,-31.94740389,40.11450833,,,unknown_vessel,unknown,-4991.0,True,40.0,unknown_vessel_T009,False,
EA600-18kHz,11/27/22,6:40:10 PM,31;56;54.653 S,40;06;43.314 E,-4959.26,4967.35,2022-11-27 18:40:10,-31.94851472,40.11203167,,,unknown_vessel,unknown,-4991.0,True,40.0,unknown_vessel_T009,False,
EA600-18kHz,11/27/22,6:40:20 PM,31;56;55.963 S,40;06;40.310 E,-4962.04,4970.07,2022-11-27 18:40:20,-31.94887861,40.11119722,,,unknown_vessel,unknown,-4991.0,True,40.0,unknown_vessel_T009,False,
EA600-18kHz,11/27/22,6:40:30 PM,31;56;57.357 S,40;06;37.332 E,-4963.23,4971.79,2022-11-27 18:40:30,-31.94926583,40.11037,,,unknown_vessel,unknown,-4991.0,True,40.0,unknown_vessel_T009,False,
EA600-18kHz,11/27/22,6:40:40 PM,31;56;58.673 S,40;06;34.366 E,-4964.5,4971.88,2022-11-27 18:40:40,-31.94963139,40.10954611,,,unknown_vessel,unknown,-4991.0,True,40.0,unknown_vessel_T009,False,
EA600-18kHz,11/27/22,6:40:50 PM,31;57;00.058 S,40;06;31.382 E,-4962.98,4971.81,2022-11-27 18:40:50,-31.95001611,40.10871722,,,unknown_vessel,unknown,-4993.0,True,40.0,unknown_vessel_T009,False,
EA600-18kHz,11/27/22,6:41:00 PM,31;57;01.373 S,40;06;28.378 E,-4963.95,4972.98,2022-11-27 18:41:00,-31.95038139,40.10788278,,,unknown_vessel,unknown,-4993.0,True,40.0,unknown_vessel_T009,False,
EA600-18kHz,11/27/22,6:41:30 PM,31;57;05.499 S,40;06;19.515 E,-4964.48,4972.46,2022-11-27 18:41:30,-31.9515275,40.10542083,,,unknown_vessel,unknown,-4993.0,True,40.0,unknown_vessel_T009,False,
EA600-18kHz,11/27/22,6:42:20 PM,31;57;12.161 S,40;06;04.706 E,-4970.12,4978.8,2022-11-27 18:42:20,-31.95337806,40.10130722,,,unknown_vessel,unknown,-4993.0,True,40.0,unknown_vessel_T009,False,
EA600-18kHz,11/27/22,6:42:30 PM,31;57;13.491 S,40;06;01.758 E,-4970.0,4978.02,2022-11-27 18:42:30,-31.9537475,40.10048833,,,unknown_vessel,unknown,-4993.0,True,40.0,unknown_vessel_T009,False,
EA600-18kHz,11/28/22,8:18:45 AM,32;39;56.777 S,36;55;22.489 E,-4813.96,4820.04,2022-11-28 08:18:45,-32.66577139,36.92291361,,,unknown_vessel,unknown,-4877.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:19:05 AM,32;39;58.127 S,36;55;16.132 E,-4821.99,4827.08,2022-11-28 08:19:05,-32.66614639,36.92114778,,,unknown_vessel,unknown,-4877.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:19:15 AM,32;39;58.825 S,36;55;12.952 E,-4819.93,4825.6,2022-11-28 08:19:15,-32.66634028,36.92026444,,,unknown_vessel,unknown,-4879.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:19:35 AM,32;40;00.115 S,36;55;06.567 E,-4827.43,4833.46,2022-11-28 08:19:35,-32.66669861,36.91849083,,,unknown_vessel,unknown,-4898.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:19:55 AM,32;40;01.447 S,36;55;00.211 E,-4848.68,4853.74,2022-11-28 08:19:55,-32.66706861,36.91672528,,,unknown_vessel,unknown,-4898.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:24:56 AM,32;40;21.546 S,36;53;24.841 E,-4892.69,4898.28,2022-11-28 08:24:56,-32.67265167,36.89023361,,,unknown_vessel,unknown,-4952.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:25:06 AM,32;40;22.209 S,36;53;21.677 E,-4896.03,4901.63,2022-11-28 08:25:06,-32.67283583,36.88935472,,,unknown_vessel,unknown,-4952.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:25:16 AM,32;40;22.814 S,36;53;18.487 E,-4895.4,4901.33,2022-11-28 08:25:16,-32.67300389,36.88846861,,,unknown_vessel,unknown,-4952.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:25:26 AM,32;40;23.501 S,36;53;15.354 E,-4896.7,4902.75,2022-11-28 08:25:26,-32.67319472,36.88759833,,,unknown_vessel,unknown,-4952.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:25:36 AM,32;40;24.176 S,36;53;12.215 E,-4899.63,4905.13,2022-11-28 08:25:36,-32.67338222,36.88672639,,,unknown_vessel,unknown,-4955.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:25:56 AM,32;40;25.569 S,36;53;05.946 E,-4896.33,4902.21,2022-11-28 08:25:56,-32.67376917,36.884985,,,unknown_vessel,unknown,-4955.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:26:26 AM,32;40;27.580 S,36;52;56.491 E,-4894.12,4899.51,2022-11-28 08:26:26,-32.67432778,36.88235861,,,unknown_vessel,unknown,-4955.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:26:36 AM,32;40;28.237 S,36;52;53.393 E,-4900.38,4906.29,2022-11-28 08:26:36,-32.67451028,36.88149806,,,unknown_vessel,unknown,-4955.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:27:37 AM,32;40;32.098 S,36;52;34.483 E,-4911.42,4917.44,2022-11-28 08:27:37,-32.67558278,36.87624528,,,unknown_vessel,unknown,-4980.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:27:47 AM,32;40;32.742 S,36;52;31.332 E,-4919.27,4924.69,2022-11-28 08:27:47,-32.67576167,36.87537,,,unknown_vessel,unknown,-4980.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:27:57 AM,32;40;33.454 S,36;52;28.158 E,-4919.98,4926.06,2022-11-28 08:27:57,-32.67595944,36.87448833,,,unknown_vessel,unknown,-4996.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:28:27 AM,32;40;35.482 S,36;52;18.645 E,-4909.34,4915.09,2022-11-28 08:28:27,-32.67652278,36.87184583,,,unknown_vessel,unknown,-4996.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:29:17 AM,32;40;38.795 S,36;52;02.656 E,-4908.06,4914.1,2022-11-28 08:29:17,-32.67744306,36.86740444,,,unknown_vessel,unknown,-5005.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:33:48 AM,32;40;57.123 S,36;50;36.699 E,-4891.06,4896.95,2022-11-28 08:33:48,-32.68253417,36.8435275,,,unknown_vessel,unknown,-4949.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:34:28 AM,32;40;59.860 S,36;50;23.967 E,-4887.35,4893.41,2022-11-28 08:34:28,-32.68329444,36.83999083,,,unknown_vessel,unknown,-4942.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:34:38 AM,32;41;00.544 S,36;50;20.795 E,-4896.97,4902.66,2022-11-28 08:34:38,-32.68348444,36.83910972,,,unknown_vessel,unknown,-4955.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:34:48 AM,32;41;01.198 S,36;50;17.568 E,-4892.43,4898.09,2022-11-28 08:34:48,-32.68366611,36.83821333,,,unknown_vessel,unknown,-4955.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:35:08 AM,32;41;02.441 S,36;50;11.139 E,-4872.19,4877.53,2022-11-28 08:35:08,-32.68401139,36.8364275,,,unknown_vessel,unknown,-4936.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:36:08 AM,32;41;06.519 S,36;49;52.006 E,-4827.73,4832.85,2022-11-28 08:36:08,-32.68514417,36.83111278,,,unknown_vessel,unknown,-4887.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:37:29 AM,32;41;11.972 S,36;49;26.522 E,-4781.54,4787.45,2022-11-28 08:37:29,-32.68665889,36.82403389,,,unknown_vessel,unknown,-4811.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:37:49 AM,32;41;13.339 S,36;49;20.088 E,-4770.63,4775.48,2022-11-28 08:37:49,-32.68703861,36.82224667,,,unknown_vessel,unknown,-4811.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:37:59 AM,32;41;13.974 S,36;49;16.852 E,-4767.97,4773.38,2022-11-28 08:37:59,-32.687215,36.82134778,,,unknown_vessel,unknown,-4811.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:38:19 AM,32;41;15.276 S,36;49;10.396 E,-4765.95,4771.68,2022-11-28 08:38:19,-32.68757667,36.81955444,,,unknown_vessel,unknown,-4789.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:38:49 AM,32;41;17.165 S,36;49;00.733 E,-4757.83,4763.11,2022-11-28 08:38:49,-32.68810139,36.81687028,,,unknown_vessel,unknown,-4789.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:38:59 AM,32;41;17.858 S,36;48;57.546 E,-4756.2,4761.06,2022-11-28 08:38:59,-32.68829389,36.815985,,,unknown_vessel,unknown,-4788.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:39:09 AM,32;41;18.540 S,36;48;54.326 E,-4756.15,4760.61,2022-11-28 08:39:09,-32.68848333,36.81509056,,,unknown_vessel,unknown,-4788.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:39:19 AM,32;41;19.267 S,36;48;51.166 E,-4754.86,4760.53,2022-11-28 08:39:19,-32.68868528,36.81421278,,,unknown_vessel,unknown,-4788.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:39:29 AM,32;41;19.948 S,36;48;47.916 E,-4755.09,4760.89,2022-11-28 08:39:29,-32.68887444,36.81331,,,unknown_vessel,unknown,-4788.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:39:39 AM,32;41;20.701 S,36;48;44.756 E,-4755.51,4760.14,2022-11-28 08:39:39,-32.68908361,36.81243222,,,unknown_vessel,unknown,-4792.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:39:49 AM,32;41;21.442 S,36;48;41.562 E,-4744.37,4749.46,2022-11-28 08:39:49,-32.68928944,36.811545,,,unknown_vessel,unknown,-4792.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:40:39 AM,32;41;25.009 S,36;48;25.562 E,-4726.64,4731.98,2022-11-28 08:40:39,-32.69028028,36.80710056,,,unknown_vessel,unknown,-4793.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:41:49 AM,32;41;29.695 S,36;48;03.063 E,-4709.38,4714.75,2022-11-28 08:41:49,-32.69158194,36.80085083,,,unknown_vessel,unknown,-4780.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:49:31 AM,32;42;01.308 S,36;45;34.213 E,-4712.12,4716.63,2022-11-28 08:49:31,-32.70036333,36.75950361,,,unknown_vessel,unknown,-4752.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:49:41 AM,32;42;01.978 S,36;45;31.016 E,-4712.57,4717.61,2022-11-28 08:49:41,-32.70054944,36.75861556,,,unknown_vessel,unknown,-4752.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:49:51 AM,32;42;02.645 S,36;45;27.790 E,-4712.75,4717.96,2022-11-28 08:49:51,-32.70073472,36.75771944,,,unknown_vessel,unknown,-4753.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:50:01 AM,32;42;03.325 S,36;45;24.590 E,-4714.18,4718.7,2022-11-28 08:50:01,-32.70092361,36.75683056,,,unknown_vessel,unknown,-4753.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:50:11 AM,32;42;04.015 S,36;45;21.380 E,-4715.4,4720.18,2022-11-28 08:50:11,-32.70111528,36.75593889,,,unknown_vessel,unknown,-4753.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:50:21 AM,32;42;04.654 S,36;45;18.192 E,-4715.26,4720.13,2022-11-28 08:50:21,-32.70129278,36.75505333,,,unknown_vessel,unknown,-4753.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:50:41 AM,32;42;06.052 S,36;45;11.824 E,-4715.8,4721.68,2022-11-28 08:50:41,-32.70168111,36.75328444,,,unknown_vessel,unknown,-4753.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:52:21 AM,32;42;13.202 S,36;44;39.790 E,-4737.79,4742.9,2022-11-28 08:52:21,-32.70366722,36.74438611,,,unknown_vessel,unknown,-4801.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:52:31 AM,32;42;13.936 S,36;44;36.550 E,-4749.7,4754.68,2022-11-28 08:52:31,-32.70387111,36.74348611,,,unknown_vessel,unknown,-4801.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:52:41 AM,32;42;14.684 S,36;44;33.359 E,-4763.33,4768.59,2022-11-28 08:52:41,-32.70407889,36.74259972,,,unknown_vessel,unknown,-4801.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:52:51 AM,32;42;15.381 S,36;44;30.129 E,-4767.0,4771.45,2022-11-28 08:52:51,-32.7042725,36.7417025,,,unknown_vessel,unknown,-4815.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:53:01 AM,32;42;16.122 S,36;44;26.937 E,-4769.18,4774.87,2022-11-28 08:53:01,-32.70447833,36.74081583,,,unknown_vessel,unknown,-4829.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:55:42 AM,32;42;27.450 S,36;43;35.626 E,-4787.63,4792.41,2022-11-28 08:55:42,-32.707625,36.72656278,,,unknown_vessel,unknown,-4828.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:55:52 AM,32;42;28.116 S,36;43;32.378 E,-4786.45,4791.69,2022-11-28 08:55:52,-32.70781,36.72566056,,,unknown_vessel,unknown,-4828.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:56:32 AM,32;42;30.919 S,36;43;19.497 E,-4770.65,4775.43,2022-11-28 08:56:32,-32.70858861,36.7220825,,,unknown_vessel,unknown,-4801.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:56:42 AM,32;42;31.577 S,36;43;16.251 E,-4774.61,4780.01,2022-11-28 08:56:42,-32.70877139,36.72118083,,,unknown_vessel,unknown,-4801.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:57:42 AM,32;42;35.515 S,36;42;57.134 E,-4776.68,4781.47,2022-11-28 08:57:42,-32.70986528,36.71587056,,,unknown_vessel,unknown,-4824.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:58:12 AM,32;42;37.424 S,36;42;47.448 E,-4779.62,4785.4,2022-11-28 08:58:12,-32.71039556,36.71318,,,unknown_vessel,unknown,-4824.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:59:12 AM,32;42;41.418 S,36;42;28.394 E,-4796.02,4801.65,2022-11-28 08:59:12,-32.711505,36.70788722,,,unknown_vessel,unknown,-4857.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,8:59:23 AM,32;42;42.074 S,36;42;25.224 E,-4796.83,4802.0,2022-11-28 08:59:23,-32.71168722,36.70700667,,,unknown_vessel,unknown,-4857.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:00:53 AM,32;42;48.308 S,36;41;56.646 E,-4789.36,4794.43,2022-11-28 09:00:53,-32.71341889,36.69906833,,,unknown_vessel,unknown,-4861.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:02:23 AM,32;42;54.192 S,36;41;27.967 E,-4795.53,4800.67,2022-11-28 09:02:23,-32.71505333,36.69110194,,,unknown_vessel,unknown,-4830.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:02:33 AM,32;42;54.859 S,36;41;24.811 E,-4786.86,4792.12,2022-11-28 09:02:33,-32.71523861,36.69022528,,,unknown_vessel,unknown,-4830.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:04:33 AM,32;43;03.103 S,36;40;46.082 E,-4798.45,4804.5,2022-11-28 09:04:33,-32.71752861,36.67946722,,,unknown_vessel,unknown,-4849.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:04:43 AM,32;43;03.754 S,36;40;42.814 E,-4801.42,4807.44,2022-11-28 09:04:43,-32.71770944,36.67855944,,,unknown_vessel,unknown,-4860.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:05:04 AM,32;43;05.087 S,36;40;36.312 E,-4808.26,4813.91,2022-11-28 09:05:04,-32.71807972,36.67675333,,,unknown_vessel,unknown,-4860.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:05:14 AM,32;43;05.714 S,36;40;33.062 E,-4810.27,4816.52,2022-11-28 09:05:14,-32.71825389,36.67585056,,,unknown_vessel,unknown,-4860.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:05:54 AM,32;43;08.309 S,36;40;20.192 E,-4822.61,4827.79,2022-11-28 09:05:54,-32.71897472,36.67227556,,,unknown_vessel,unknown,-4877.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:06:04 AM,32;43;08.936 S,36;40;16.963 E,-4826.06,4831.61,2022-11-28 09:06:04,-32.71914889,36.67137861,,,unknown_vessel,unknown,-4877.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:08:14 AM,32;43;17.836 S,36;39;35.112 E,-4871.4,4876.46,2022-11-28 09:08:14,-32.72162111,36.65975333,,,unknown_vessel,unknown,-4920.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:08:24 AM,32;43;18.519 S,36;39;31.979 E,-4876.57,4882.77,2022-11-28 09:08:24,-32.72181083,36.65888306,,,unknown_vessel,unknown,-4920.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:08:34 AM,32;43;19.079 S,36;39;28.765 E,-4876.66,4882.71,2022-11-28 09:08:34,-32.72196639,36.65799028,,,unknown_vessel,unknown,-4913.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:09:04 AM,32;43;20.945 S,36;39;19.186 E,-4876.47,4882.23,2022-11-28 09:09:04,-32.72248472,36.65532944,,,unknown_vessel,unknown,-4913.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:09:24 AM,32;43;22.262 S,36;39;12.779 E,-4881.93,4888.26,2022-11-28 09:09:24,-32.72285056,36.65354972,,,unknown_vessel,unknown,-4909.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:09:44 AM,32;43;23.598 S,36;39;06.404 E,-4888.26,4893.98,2022-11-28 09:09:44,-32.72322167,36.65177889,,,unknown_vessel,unknown,-4909.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:10:04 AM,32;43;24.937 S,36;38;59.999 E,-4890.52,4896.83,2022-11-28 09:10:04,-32.72359361,36.64999972,,,unknown_vessel,unknown,-4927.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:10:24 AM,32;43;26.335 S,36;38;53.555 E,-4892.99,4898.1,2022-11-28 09:10:24,-32.72398194,36.64820972,,,unknown_vessel,unknown,-4927.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:10:34 AM,32;43;27.050 S,36;38;50.346 E,-4885.5,4891.57,2022-11-28 09:10:34,-32.72418056,36.64731833,,,unknown_vessel,unknown,-4927.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:10:44 AM,32;43;27.724 S,36;38;47.155 E,-4888.68,4895.33,2022-11-28 09:10:44,-32.72436778,36.64643194,,,unknown_vessel,unknown,-4927.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:11:05 AM,32;43;29.017 S,36;38;40.809 E,-4891.5,4896.78,2022-11-28 09:11:05,-32.72472694,36.64466917,,,unknown_vessel,unknown,-4924.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:11:15 AM,32;43;29.706 S,36;38;37.648 E,-4888.2,4893.75,2022-11-28 09:11:15,-32.72491833,36.64379111,,,unknown_vessel,unknown,-4924.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:11:35 AM,32;43;30.952 S,36;38;31.295 E,-4885.44,4891.4,2022-11-28 09:11:35,-32.72526444,36.64202639,,,unknown_vessel,unknown,-4902.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:11:45 AM,32;43;31.575 S,36;38;28.123 E,-4884.5,4890.37,2022-11-28 09:11:45,-32.7254375,36.64114528,,,unknown_vessel,unknown,-4927.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:12:05 AM,32;43;32.881 S,36;38;21.784 E,-4891.78,4897.93,2022-11-28 09:12:05,-32.72580028,36.63938444,,,unknown_vessel,unknown,-4927.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:12:35 AM,32;43;34.917 S,36;38;12.265 E,-4888.44,4894.33,2022-11-28 09:12:35,-32.72636583,36.63674028,,,unknown_vessel,unknown,-4929.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:12:45 AM,32;43;35.614 S,36;38;09.050 E,-4870.78,4876.14,2022-11-28 09:12:45,-32.72655944,36.63584722,,,unknown_vessel,unknown,-4929.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:13:05 AM,32;43;36.926 S,36;38;02.700 E,-4892.77,4899.39,2022-11-28 09:13:05,-32.72692389,36.63408333,,,unknown_vessel,unknown,-4929.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:13:15 AM,32;43;37.547 S,36;37;59.501 E,-4888.06,4894.49,2022-11-28 09:13:15,-32.72709639,36.63319472,,,unknown_vessel,unknown,-4911.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:14:35 AM,32;43;42.684 S,36;37;33.983 E,-4876.98,4883.14,2022-11-28 09:14:35,-32.72852333,36.62610639,,,unknown_vessel,unknown,-4913.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:15:05 AM,32;43;44.697 S,36;37;24.411 E,-4877.27,4883.35,2022-11-28 09:15:05,-32.7290825,36.6234475,,,unknown_vessel,unknown,-4914.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:16:16 AM,32;43;49.418 S,36;37;02.156 E,-4865.75,4871.82,2022-11-28 09:16:16,-32.73039389,36.61726556,,,unknown_vessel,unknown,-4915.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:17:06 AM,32;43;52.611 S,36;36;46.136 E,-4846.82,4851.94,2022-11-28 09:17:06,-32.73128083,36.61281556,,,unknown_vessel,unknown,-4917.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:17:16 AM,32;43;53.226 S,36;36;42.922 E,-4837.76,4843.55,2022-11-28 09:17:16,-32.73145167,36.61192278,,,unknown_vessel,unknown,-4877.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:17:56 AM,32;43;55.741 S,36;36;30.020 E,-4834.04,4839.06,2022-11-28 09:17:56,-32.73215028,36.60833889,,,unknown_vessel,unknown,-4877.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:19:46 AM,32;44;02.934 S,36;35;54.609 E,-4821.27,4827.0,2022-11-28 09:19:46,-32.73414833,36.5985025,,,unknown_vessel,unknown,-4852.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:19:56 AM,32;44;03.581 S,36;35;51.410 E,-4810.05,4816.12,2022-11-28 09:19:56,-32.73432806,36.59761389,,,unknown_vessel,unknown,-4852.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:20:06 AM,32;44;04.249 S,36;35;48.182 E,-4807.31,4812.49,2022-11-28 09:20:06,-32.73451361,36.59671722,,,unknown_vessel,unknown,-4852.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:20:16 AM,32;44;04.944 S,36;35;44.960 E,-4796.53,4801.6,2022-11-28 09:20:16,-32.73470667,36.59582222,,,unknown_vessel,unknown,-4836.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:22:17 AM,32;44;12.705 S,36;35;06.158 E,-4793.93,4798.83,2022-11-28 09:22:17,-32.7368625,36.58504389,,,unknown_vessel,unknown,-4827.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:37:52 AM,32;45;15.656 S,36;30;04.333 E,-3122.59,3121.31,2022-11-28 09:37:52,-32.75434889,36.50120361,,,unknown_vessel,unknown,-3149.0,True,11.0,unknown_vessel_T010,False,
EA600-18kHz,11/28/22,9:41:53 AM,32;45;32.876 S,36;28;47.358 E,-2989.43,2987.61,2022-11-28 09:41:53,-32.75913222,36.47982167,,,unknown_vessel,unknown,-2998.0,True,11.0,unknown_vessel_T010,False,
